"Cluster.ID","Ind.ID","BATCH","OR","OR1","OR0"
1,1,242,60.6462254597811,60.6462254597811,58.5576686264172
1,2,242,62.513635044394,62.513635044394,60.5589687334628
1,3,242,55.7561547241453,55.7561547241453,53.8031011646066
1,4,242,51.8052152859914,51.8052152859914,50.3378413307189
1,5,242,62.0330338695221,62.0330338695221,59.6097575530791
1,6,242,54.0870421577979,54.0870421577979,52.593168514787
1,7,242,49.3320378320306,49.3320378320306,47.7866698389345
1,8,242,63.5557898597049,63.5557898597049,61.0567240963312
1,9,242,48.7015915468661,48.7015915468661,47.7043559263973
1,10,242,59.3859373822776,59.3859373822776,57.2703391902411
1,11,242,56.3178539505183,56.3178539505183,54.402091142109
1,12,242,60.4171291865945,60.4171291865945,58.2610363988208
1,13,242,51.360510174449,51.360510174449,50.1133679115635
1,14,242,53.6283509048966,53.6283509048966,52.0840329459346
2,15,242,46.9088247257538,46.9088247257538,46.1317989256111
2,16,242,52.192867341313,52.192867341313,50.666875534163
2,17,242,41.4950685764629,42.0301263930064,41.4950685764629
2,18,242,41.5371782527705,41.5371782527705,40.5422776977302
2,19,242,53.7245150597319,53.7245150597319,52.7995799645516
2,20,242,51.1543846195175,51.1543846195175,49.679883952282
2,21,242,48.9370070863676,48.9370070863676,47.9073956616355
2,22,242,47.1239922107101,47.1239922107101,46.2041029718054
2,23,242,44.4358456860597,45.4543372448982,44.4358456860597
2,24,242,42.661387431934,42.661387431934,42.1795950913079
2,25,242,43.0732411001615,43.0732411001615,42.1667268392596
2,26,242,45.5936001186642,45.5936001186642,44.5683933132084
2,27,242,55.0620956465142,55.0620956465142,53.9882148995439
2,28,242,44.893241488015,46.0202985543958,44.893241488015
2,29,242,46.5424541621951,46.5424541621951,45.1518424341786
2,30,242,47.5516609097967,47.5516609097967,46.2514405917003
2,31,242,55.4027249848808,55.4027249848808,54.7590610616568
2,32,242,49.7490287155926,49.7490287155926,48.6862028549366
2,33,242,54.0302564355403,54.0302564355403,52.993439264926
2,34,242,49.3602460958622,50.5521257758712,49.3602460958622
2,35,242,46.7582232139746,46.7582232139746,45.2045282749464
2,36,242,46.9619225390289,46.9619225390289,45.4947469146476
3,37,242,46.7068337657713,46.7068337657713,45.0229260095946
3,38,242,47.3782601625217,47.3782601625217,46.2034910558981
3,39,242,38.7458623853469,40.0376841196653,38.7458623853469
3,40,242,48.1489808399103,48.1489808399103,47.5899036799852
3,41,242,44.4277863276445,44.4277863276445,43.2558821257992
3,42,242,42.5609558631083,43.4395255579435,42.5609558631083
3,43,242,44.736552544785,44.736552544785,43.4918435893397
3,44,242,48.6065141806152,48.6065141806152,47.7816998954886
3,45,242,46.2106306648309,46.2106306648309,44.0654802970339
3,46,242,45.406785663696,46.906174245514,45.406785663696
3,47,242,47.2372555007502,48.7448850221988,47.2372555007502
3,48,242,41.0997223388016,41.0997223388016,40.2870699907951
3,49,242,42.4917399948332,43.4319226248501,42.4917399948332
3,50,242,47.5743629908486,47.5743629908486,45.3778956288314
3,51,242,43.3989615957251,43.3989615957251,42.1984315372553
3,52,242,42.7236252012514,44.0088748708338,42.7236252012514
3,53,242,39.3303181703938,39.3303181703938,38.3786735856531
3,54,242,39.028694556536,39.8679420522979,39.028694556536
3,55,242,43.0522396463741,43.0522396463741,42.0621112442428
3,56,242,42.7651775493595,42.7651775493595,41.6919278265349
3,57,242,44.5796443334926,44.5796443334926,43.4131573059905
3,58,242,44.905615110517,44.905615110517,42.4282386848837
4,59,242,49.8635246358612,49.8635246358612,49.3052062201985
4,60,242,50.7118070067261,50.7118070067261,49.4843701811303
4,61,242,54.6159889105249,55.8216726192117,54.6159889105249
4,62,242,49.7424280110935,49.7424280110935,48.9835823812568
4,63,242,45.5921437120505,45.5921437120505,44.3799366689007
4,64,242,44.9778014707197,46.2207965435763,44.9778014707197
4,65,242,47.3731924462391,48.3887872588123,47.3731924462391
4,66,242,46.8202485412124,46.8202485412124,45.5451023131377
4,67,242,46.2151599718922,46.2151599718922,44.9670263862578
4,68,242,41.1351626836098,41.1351626836098,40.4740216431794
4,69,242,55.1872867464329,55.1872867464329,53.6562307929533
4,70,242,46.0632205715148,47.0819200410766,46.0632205715148
4,71,242,45.1998770305172,45.1998770305172,44.2823654576563
4,72,242,37.0206542638848,37.8145227812276,37.0206542638848
4,73,242,55.6525716806116,55.6525716806116,54.7645589474019
4,74,242,47.8843852105936,49.1267933382064,47.8843852105936
4,75,242,41.3141247513371,42.2806086003198,41.3141247513371
4,76,242,38.3608014392816,39.3484348626729,38.3608014392816
4,77,242,51.0106699671349,51.0106699671349,49.9318543069325
4,78,242,38.8033795764697,38.8033795764697,37.6980606755997
4,79,242,39.2940179969421,40.0899272407435,39.2940179969421
4,80,242,37.0875909391623,37.0875909391623,36.2624602573093
4,81,242,44.9214495406119,44.9214495406119,44.045107836961
4,82,242,45.7458619434068,45.7458619434068,44.8973907109824
5,83,242,56.5274635512848,56.5274635512848,55.2721016639688
5,84,242,54.5663642632903,54.5663642632903,53.3003784748925
5,85,242,51.8428326895182,53.5681938687582,51.8428326895182
5,86,242,54.779368677112,54.779368677112,53.4160849263082
5,87,242,46.7192910629473,47.58352287781,46.7192910629473
5,88,242,55.942004603971,55.942004603971,54.5697688312671
5,89,242,44.5045184750352,45.9659599251335,44.5045184750352
5,90,242,53.8947953234749,53.8947953234749,52.7348874567111
5,91,242,46.7089684160676,46.7089684160676,45.0512384065802
5,92,242,51.9598942935922,51.9598942935922,50.8555092550816
5,93,242,49.5510592503119,49.5510592503119,48.2247100790103
5,94,242,50.6092759168789,50.6092759168789,49.4240323470377
5,95,242,58.8399925143751,58.8399925143751,58.4180925326546
5,96,242,51.0712135019058,51.0712135019058,49.312056609545
5,97,242,47.7165063555999,47.7165063555999,46.2255165225811
5,98,242,47.2843842612463,48.3222387434063,47.2843842612463
5,99,242,59.2574826389216,59.2574826389216,58.0399076721725
5,100,242,60.1853114188369,60.1853114188369,58.8663155621501
5,101,242,53.068705321124,53.068705321124,52.0569099129049
5,102,242,59.62696672316,59.62696672316,57.2077533927829
5,103,242,54.003353573395,54.003353573395,52.5613207510101
5,104,242,54.0837606651144,54.0837606651144,52.701530290865
5,105,242,50.8660784294249,50.8660784294249,49.6672985810269
5,106,242,51.8501564577929,51.8501564577929,50.3782172610489
