"Cluster.ID","Ind.ID","BATCH","OR","OR1","OR0"
1,1,250,60.5079722504997,60.5079722504997,58.3659202336212
1,2,250,63.8604763485781,63.8604763485781,62.029919848042
1,3,250,57.3854312721788,57.3854312721788,54.8080202859841
1,4,250,50.3924878936428,50.3924878936428,48.3553932864534
1,5,250,63.629735224391,63.629735224391,61.3047959647074
1,6,250,54.6798705175769,54.6798705175769,52.5399182185394
1,7,250,48.6384402285383,48.6384402285383,46.8867570446705
1,8,250,65.7444568028177,65.7444568028177,64.0650356620313
1,9,250,48.7533641286012,48.7533641286012,46.5909212200799
1,10,250,60.4276214009858,60.4276214009858,58.6142943356981
1,11,250,57.6460526156188,57.6460526156188,55.5308303302391
1,12,250,60.9218546140188,60.9218546140188,58.9869684141056
1,13,250,50.58555969842,50.58555969842,48.5599926410625
1,14,250,54.4002910946381,54.4002910946381,52.1453946535877
2,15,250,46.5343730292586,46.5343730292586,45.9481135541299
2,16,250,52.0109763267154,52.0109763267154,51.28100399727
2,17,250,41.9235648124137,42.0521311507055,41.9235648124137
2,18,250,41.8792788807145,41.8792788807145,41.4405889925775
2,19,250,53.2051280545464,53.2051280545464,52.6886847010292
2,20,250,51.2124232952605,51.2124232952605,50.3564769098817
2,21,250,49.7895266153145,49.7895266153145,49.0032065913065
2,22,250,47.6343818124995,47.6343818124995,47.0935618828597
2,23,250,44.7578345052355,45.4574120977587,44.7578345052355
2,24,250,42.7573922639127,42.7573922639127,41.7064031181472
2,25,250,43.0177224211449,43.0177224211449,42.6046154153674
2,26,250,45.7450124303532,45.7450124303532,45.1306290000702
2,27,250,55.3280345829523,55.3280345829523,54.4488976411729
2,28,250,45.1284751384021,45.6155354306358,45.1284751384021
2,29,250,46.0549796074648,46.0549796074648,45.3110039035945
2,30,250,46.993781035946,46.993781035946,45.8814869875025
2,31,250,55.3159767951744,55.3159767951744,55.1276323953479
2,32,250,50.490734334968,50.490734334968,49.6726469594871
2,33,250,53.0650527900617,53.0650527900617,52.4039824743858
2,34,250,49.9362040681232,50.6885978113501,49.9362040681232
2,35,250,46.3357567389128,46.3357567389128,45.591383853483
2,36,250,46.0301817290204,46.0301817290204,45.4206311281645
3,37,250,47.6964909040112,47.6964909040112,46.8401676497943
3,38,250,48.1379728697264,48.1379728697264,47.549627862108
3,39,250,39.9415264844162,40.3687953591761,39.9415264844162
3,40,250,48.7795343663951,48.7795343663951,48.2916130726074
3,41,250,44.2741675242765,44.2741675242765,43.8041166806687
3,42,250,43.6486702138192,44.103437011048,43.6486702138192
3,43,250,44.8679066479888,44.8679066479888,44.4055087627259
3,44,250,49.5144702017361,49.5144702017361,49.1741177394753
3,45,250,46.6347332609654,46.6347332609654,45.8047725309831
3,46,250,46.7001217466782,47.8006269987483,46.7001217466782
3,47,250,48.6376433874187,49.3769227298453,48.6376433874187
3,48,250,42.0143603170744,42.0143603170744,41.6133271385742
3,49,250,43.0333299681578,43.5127800609709,43.0333299681578
3,50,250,47.8981577598603,47.8981577598603,47.4526061908033
3,51,250,44.3758642563683,44.3758642563683,43.8828292798447
3,52,250,44.5780411731287,45.0597917210301,44.5780411731287
3,53,250,39.2844960374131,39.2844960374131,38.9173252631386
3,54,250,39.3971770394389,40.0306591149561,39.3971770394389
3,55,250,42.779819700207,42.779819700207,42.1843853352011
3,56,250,42.561156511243,42.561156511243,42.1114346321878
3,57,250,45.0707982053899,45.0707982053899,44.4560009046392
3,58,250,45.387818191757,45.387818191757,44.3754871030721
4,59,250,48.7270038061343,48.7270038061343,48.3203939662785
4,60,250,51.0192261450088,51.0192261450088,50.3319593610562
4,61,250,54.9795215474329,55.7555666550254,54.9795215474329
4,62,250,49.9218757653823,49.9218757653823,49.2601432875278
4,63,250,45.2616299361941,45.2616299361941,44.7378034032091
4,64,250,46.0065817332941,46.3729116836921,46.0065817332941
4,65,250,48.7128872979231,49.2324176987433,48.7128872979231
4,66,250,46.6729469246211,46.6729469246211,46.0344646614623
4,67,250,46.0526084673384,46.0526084673384,45.6959996323755
4,68,250,40.95558036618,40.95558036618,40.4712130905849
4,69,250,54.6807170679348,54.6807170679348,54.0112537800894
4,70,250,46.0803244796709,46.6078663444158,46.0803244796709
4,71,250,44.4490754794163,44.4490754794163,44.0415499137688
4,72,250,38.8526940940398,39.1081584882304,38.8526940940398
4,73,250,56.4445827581715,56.4445827581715,55.7639595434412
4,74,250,48.6842083938318,49.360163132253,48.6842083938318
4,75,250,42.1988736240756,42.4837493576794,42.1988736240756
4,76,250,39.2532939814711,39.7216030166236,39.2532939814711
4,77,250,51.4772690369727,51.4772690369727,50.6788845865579
4,78,250,38.8526406109645,38.8526406109645,38.321048484372
4,79,250,39.7782561002362,39.9332646194255,39.7782561002362
4,80,250,35.9444582688736,35.9444582688736,35.7347398313611
4,81,250,45.8531950175322,45.8531950175322,45.3429273813414
4,82,250,46.2142807442989,46.2142807442989,45.650077516374
5,83,250,58.1571682965323,58.1571682965323,56.8013281590116
5,84,250,56.1642300763906,56.1642300763906,55.1678383846415
5,85,250,53.6616569544081,54.9788994265302,53.6616569544081
5,86,250,56.9371393055794,56.9371393055794,55.3767914583775
5,87,250,48.4907157036451,49.1313834942282,48.4907157036451
5,88,250,56.7185600735325,56.7185600735325,55.3582954464574
5,89,250,44.9329418145188,46.8436690622799,44.9329418145188
5,90,250,55.7298370784225,55.7298370784225,55.0319520876275
5,91,250,48.3004608081744,48.3004608081744,46.4777827020013
5,92,250,55.545916907931,55.545916907931,53.7031772109759
5,93,250,51.0927680787597,51.0927680787597,49.0435547824861
5,94,250,54.3596874189604,54.3596874189604,52.4932685087312
5,95,250,61.5712829704833,61.5712829704833,60.6740941831837
5,96,250,52.9221921046116,52.9221921046116,51.5333343556274
5,97,250,49.286085098378,49.286085098378,47.2814766986821
5,98,250,49.594960065682,50.4679388916127,49.594960065682
5,99,250,59.3026122203755,59.3026122203755,57.921324889133
5,100,250,60.9625654396894,60.9625654396894,59.7178928619355
5,101,250,54.3722436687352,54.3722436687352,53.5807784712436
5,102,250,60.1109382550036,60.1109382550036,58.3666026922187
5,103,250,55.3124051448842,55.3124051448842,54.1756542126355
5,104,250,55.2276509671395,55.2276509671395,54.1639141794396
5,105,250,53.0832692835869,53.0832692835869,51.8379178132153
5,106,250,53.8291875907478,53.8291875907478,52.7060330426711
6,107,250,39.4721291637102,39.4721291637102,38.6724864099407
6,108,250,44.1702143573702,44.1702143573702,43.5905903743389
6,109,250,48.3967929185039,48.3967929185039,47.1381722092459
6,110,250,42.8682783484168,43.5194166393393,42.8682783484168
6,111,250,45.7385087449625,47.1390753805542,45.7385087449625
6,112,250,45.7774491165856,45.7774491165856,44.2577226975251
6,113,250,46.0268569476265,46.0268569476265,44.2896250839691
6,114,250,43.6716608374342,43.6716608374342,42.3741045024617
6,115,250,43.1272565473428,43.1272565473428,42.5437619933519
6,116,250,53.2165275683956,53.2165275683956,51.8864542237693
6,117,250,54.3104059966231,54.3104059966231,52.2431564187238
6,118,250,51.4855396959547,51.4855396959547,49.5663257945481
6,119,250,41.3912376455607,42.1351979482336,41.3912376455607
6,120,250,46.5864376430992,46.5864376430992,45.4612111349279
6,121,250,39.9029478945344,39.9029478945344,39.6736142870243
6,122,250,43.4457423783859,45.0164662243733,43.4457423783859
6,123,250,53.4819328786982,53.4819328786982,52.2440919970105
6,124,250,45.2248352372807,46.4218949337643,45.2248352372807
6,125,250,44.3273772362791,44.3273772362791,42.908970763089
6,126,250,46.8692656590918,46.8692656590918,45.6820267317264
7,127,250,42.5621930475749,42.5621930475749,41.5659813463971
7,128,250,50.07682564253,50.07682564253,48.8915163377505
7,129,250,46.7152542584258,48.041187545436,46.7152542584258
7,130,250,42.5239629855926,42.5239629855926,42.2373833432058
7,131,250,52.0522052116827,52.0522052116827,50.399950415629
7,132,250,50.8687505063055,50.8687505063055,49.3444370348148
7,133,250,45.6650965802654,47.169850422126,45.6650965802654
7,134,250,43.2749516544568,43.2749516544568,41.6881862633581
7,135,250,45.5540311701191,45.5540311701191,44.6785617030462
7,136,250,44.7955794378756,44.7955794378756,43.4851850066162
7,137,250,40.3835678141191,40.3835678141191,39.3677369283983
7,138,250,48.406077484297,48.406077484297,46.9799101676404
7,139,250,48.4358203439825,48.4358203439825,47.6039136813542
7,140,250,52.2440101981236,52.2440101981236,50.6500194072495
7,141,250,50.431469684158,50.431469684158,48.8455517040367
7,142,250,47.0005115911501,47.0005115911501,45.7163514501367
7,143,250,55.4586762776732,55.4586762776732,54.4799647277365
7,144,250,44.7276878267386,45.5478562109152,44.7276878267386
7,145,250,41.5790359657667,42.2626102670479,41.5790359657667
7,146,250,47.0208388364054,47.0208388364054,45.3724735323898
7,147,250,47.5616861034495,47.5616861034495,46.5159295722904
7,148,250,47.7785719235276,47.7785719235276,46.2328047852485
8,149,250,52.6788441674231,52.6788441674231,50.5541047979253
8,150,250,51.5532441743446,53.2232823637336,51.5532441743446
8,151,250,43.433223545256,43.433223545256,42.7875951475885
8,152,250,50.4988274928589,52.3088627995468,50.4988274928589
8,153,250,48.4744451137432,48.4744451137432,46.729509083337
8,154,250,49.1053635519935,49.2375818579255,49.1053635519935
8,155,250,45.2588177091593,45.2588177091593,44.5500872351277
8,156,250,52.432952330324,53.817443565486,52.432952330324
8,157,250,45.8679860058441,45.8679860058441,45.1571691144028
8,158,250,44.701081583109,45.8884204685211,44.701081583109
8,159,250,47.5168239446882,47.5168239446882,46.7618579302916
8,160,250,49.6539486266736,49.6539486266736,49.2824625640491
8,161,250,47.073354492478,48.9339322519401,47.073354492478
8,162,250,48.7294172236056,48.7294172236056,47.4201130534439
8,163,250,48.9907155092816,48.9907155092816,47.4569366030018
8,164,250,43.8572937610029,43.8572937610029,43.1073019241272
8,165,250,53.3757569154752,53.3757569154752,51.4652855111272
8,166,250,49.4367536742458,49.4367536742458,48.7455357273921
8,167,250,50.4611152990139,52.6462762805544,50.4611152990139
8,168,250,40.0496654120843,40.0496654120843,39.3032902449203
8,169,250,47.9678627563497,49.5657642100475,47.9678627563497
8,170,250,48.1612990163,48.1612990163,47.3192195811133
9,171,250,55.7157204495894,55.7157204495894,53.3840999704369
9,172,250,49.1703512210123,49.1703512210123,47.9763306992758
9,173,250,57.0197837397038,57.0197837397038,54.5876609159836
9,174,250,60.2368309196114,60.2368309196114,58.1427423888159
9,175,250,53.0431224623667,55.0148754833712,53.0431224623667
9,176,250,54.261473340579,54.261473340579,51.8297014863252
9,177,250,58.68079547477,58.68079547477,56.5641297455722
10,178,250,47.0704598774429,47.2477570328604,47.0704598774429
10,179,250,45.6569624288616,46.3601851628239,45.6569624288616
10,180,250,49.2402603389735,49.2402603389735,48.6444057218869
11,181,250,39.2587024803613,39.2587024803613,39.1366748818582
11,182,250,53.6783545057585,54.2110619549586,53.6783545057585
11,183,250,45.9456739108802,45.9415191622308,45.9456739108802
11,184,250,43.1495258624931,43.1495258624931,42.9290343511641
11,185,250,42.3588032670026,42.3588032670026,41.9986273120153
11,186,250,53.4916304475978,53.4916304475978,53.0947788704119
11,187,250,42.1950083989701,42.9767010265569,42.1950083989701
11,188,250,50.8110476314866,51.3873734261146,50.8110476314866
11,189,250,56.7539260506622,56.7539260506622,56.6608539583093
